base_user,imp_user,direction,modalities,combo_spec,fusion,q,tn,fp,fn,tp,accuracy,precision,recall,f1
user5,user8,user5->user8,"IF,IF,IF,IF",all:IF,kof4,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user5,user8,user5->user8,"EE,EE,EE,EE",all:EE,mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user5,user8,user5->user8,"EE,EE,EE,EE",all:EE,max,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user5,user8,user5->user8,"EE,EE,EE,EE",all:EE,weighted,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user5,user8,user5->user8,"EE,EE,EE,EE",all:EE,kof4,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user5,user8,user5->user8,"LOF,LOF,LOF,LOF",all:LOF,mean,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user5,user8,user5->user8,"LOF,LOF,LOF,LOF",all:LOF,max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user5,user8,user5->user8,"LOF,LOF,LOF,LOF",all:LOF,weighted,0.99,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523
user5,user8,user5->user8,"LOF,LOF,LOF,LOF",all:LOF,kof4,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user5,user8,user5->user8,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user5,user8,user5->user8,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,max,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user5,user8,user5->user8,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,weighted,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user5,user8,user5->user8,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,kof4,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user5,user9,user5->user9,"EE,EE,EE,EE",auto,mean,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user5,user9,user5->user9,"EE,EE,EE,EE",auto,max,0.99,10,0,28,2,0.3,1.0,0.06666666666666667,0.125
user5,user9,user5->user9,"EE,EE,EE,EE",auto,weighted,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user5,user9,user5->user9,"EE,EE,EE,EE",auto,kof4,0.99,9,1,26,4,0.325,0.8,0.13333333333333333,0.2285714285714286
user5,user9,user5->user9,"IF,IF,IF,IF",all:IF,mean,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user5,user9,user5->user9,"IF,IF,IF,IF",all:IF,max,0.99,10,0,26,4,0.35,1.0,0.13333333333333333,0.23529411764705882
user5,user9,user5->user9,"IF,IF,IF,IF",all:IF,weighted,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user5,user9,user5->user9,"IF,IF,IF,IF",all:IF,kof4,0.99,9,1,28,2,0.275,0.6666666666666666,0.06666666666666667,0.1212121212121212
user5,user9,user5->user9,"EE,EE,EE,EE",all:EE,mean,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user5,user9,user5->user9,"EE,EE,EE,EE",all:EE,max,0.99,10,0,28,2,0.3,1.0,0.06666666666666667,0.125
user5,user9,user5->user9,"EE,EE,EE,EE",all:EE,weighted,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user5,user9,user5->user9,"EE,EE,EE,EE",all:EE,kof4,0.99,9,1,26,4,0.325,0.8,0.13333333333333333,0.2285714285714286
user5,user9,user5->user9,"LOF,LOF,LOF,LOF",all:LOF,mean,0.99,9,1,30,0,0.225,0.0,0.0,0.0
user5,user9,user5->user9,"LOF,LOF,LOF,LOF",all:LOF,max,0.99,9,1,24,6,0.375,0.8571428571428571,0.2,0.32432432432432434
user5,user9,user5->user9,"LOF,LOF,LOF,LOF",all:LOF,weighted,0.99,7,3,20,10,0.425,0.7692307692307693,0.3333333333333333,0.4651162790697674
user5,user9,user5->user9,"LOF,LOF,LOF,LOF",all:LOF,kof4,0.99,8,2,28,2,0.25,0.5,0.06666666666666667,0.11764705882352941
user5,user9,user5->user9,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,mean,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
