base_user,imp_user,direction,modalities,combo_spec,fusion,q,tn,fp,fn,tp,accuracy,precision,recall,f1
user4,user11,user4->user11,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user11,user4->user11,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",weighted,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user4,user11,user4->user11,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",kof4,0.99,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706
user4,user12,user4->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user4,user12,user4->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",weighted,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user4,user12,user4->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",kof4,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user4,user12,user4->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",weighted,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",kof4,0.99,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375
user4,user12,user4->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",mean,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",weighted,0.99,10,0,19,11,0.525,1.0,0.36666666666666664,0.5365853658536585
user4,user12,user4->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",kof4,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user4,user12,user4->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user4,user12,user4->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",weighted,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user4,user12,user4->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",kof4,0.99,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523
user4,user12,user4->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",mean,0.99,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523
user4,user12,user4->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user4,user12,user4->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",weighted,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user4,user12,user4->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",kof4,0.99,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706
user11,user12,user11->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",mean,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user11,user12,user11->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",max,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user11,user12,user11->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",weighted,0.99,10,0,28,2,0.3,1.0,0.06666666666666667,0.125
user11,user12,user11->user12,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",kof4,0.99,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375
user11,user12,user11->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",mean,0.99,9,1,18,12,0.525,0.9230769230769231,0.4,0.5581395348837209
user11,user12,user11->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",max,0.99,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375
user11,user12,user11->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",weighted,0.99,10,0,27,3,0.325,1.0,0.1,0.18181818181818182
user11,user12,user11->user12,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",kof4,0.99,9,1,21,9,0.45,0.9,0.3,0.45000000000000007
user11,user12,user11->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",mean,0.99,9,1,1,29,0.95,0.9666666666666667,0.9666666666666667,0.9666666666666667
user11,user12,user11->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",max,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user11,user12,user11->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",weighted,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user11,user12,user11->user12,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",kof4,0.99,10,0,2,28,0.95,1.0,0.9333333333333333,0.9655172413793104
user11,user12,user11->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",mean,0.99,8,2,2,28,0.9,0.9333333333333333,0.9333333333333333,0.9333333333333333
user11,user12,user11->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",max,0.99,6,4,2,28,0.85,0.875,0.9333333333333333,0.9032258064516129
user11,user12,user11->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",weighted,0.99,8,2,1,29,0.925,0.9354838709677419,0.9666666666666667,0.9508196721311476
user11,user12,user11->user12,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",kof4,0.99,8,2,2,28,0.9,0.9333333333333333,0.9333333333333333,0.9333333333333333
user11,user12,user11->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",mean,0.99,9,1,8,22,0.775,0.9565217391304348,0.7333333333333333,0.8301886792452831
user11,user12,user11->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",max,0.99,8,2,0,30,0.95,0.9375,1.0,0.967741935483871
user11,user12,user11->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",weighted,0.99,8,2,21,9,0.425,0.8181818181818182,0.3,0.43902439024390244
user11,user12,user11->user12,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",kof4,0.99,10,0,23,7,0.425,1.0,0.23333333333333334,0.37837837837837834
