base_user,imp_user,direction,modalities,combo_spec,fusion,q,tn,fp,fn,tp,accuracy,precision,recall,f1
user9,user10,user9->user10,"LOF,EE,IF,OCSVM","each:LOF,EE,IF,OCSVM",max,0.99,9,1,29,1,0.25,0.5,0.03333333333333333,0.0625
user9,user10,user9->user10,"LOF,EE,IF,OCSVM","each:LOF,EE,IF,OCSVM",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"LOF,EE,IF,OCSVM","each:LOF,EE,IF,OCSVM",kof4,0.99,7,3,22,8,0.375,0.7272727272727273,0.26666666666666666,0.3902439024390244
user9,user10,user9->user10,"LOF,OCSVM,EE,EE","each:LOF,OCSVM,EE,EE",mean,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"LOF,OCSVM,EE,EE","each:LOF,OCSVM,EE,EE",max,0.99,9,1,25,5,0.35,0.8333333333333334,0.16666666666666666,0.2777777777777778
user9,user10,user9->user10,"LOF,OCSVM,EE,EE","each:LOF,OCSVM,EE,EE",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"LOF,OCSVM,EE,EE","each:LOF,OCSVM,EE,EE",kof4,0.99,10,0,28,2,0.3,1.0,0.06666666666666667,0.125
user9,user10,user9->user10,"LOF,EE,IF,EE","each:LOF,EE,IF,EE",mean,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"LOF,EE,IF,EE","each:LOF,EE,IF,EE",max,0.99,9,1,29,1,0.25,0.5,0.03333333333333333,0.0625
user9,user10,user9->user10,"LOF,EE,IF,EE","each:LOF,EE,IF,EE",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"LOF,EE,IF,EE","each:LOF,EE,IF,EE",kof4,0.99,8,2,22,8,0.4,0.8,0.26666666666666666,0.4
user9,user10,user9->user10,"OCSVM,IF,EE,OCSVM","each:OCSVM,IF,EE,OCSVM",mean,0.99,10,0,27,3,0.325,1.0,0.1,0.18181818181818182
user9,user10,user9->user10,"OCSVM,IF,EE,OCSVM","each:OCSVM,IF,EE,OCSVM",max,0.99,0,10,11,19,0.475,0.6551724137931034,0.6333333333333333,0.6440677966101694
user9,user10,user9->user10,"OCSVM,IF,EE,OCSVM","each:OCSVM,IF,EE,OCSVM",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"OCSVM,IF,EE,OCSVM","each:OCSVM,IF,EE,OCSVM",kof4,0.99,8,2,25,5,0.325,0.7142857142857143,0.16666666666666666,0.2702702702702703
user9,user10,user9->user10,"IF,OCSVM,IF,OCSVM","each:IF,OCSVM,IF,OCSVM",mean,0.99,9,1,29,1,0.25,0.5,0.03333333333333333,0.0625
user9,user10,user9->user10,"IF,OCSVM,IF,OCSVM","each:IF,OCSVM,IF,OCSVM",max,0.99,10,0,25,5,0.375,1.0,0.16666666666666666,0.2857142857142857
user9,user10,user9->user10,"IF,OCSVM,IF,OCSVM","each:IF,OCSVM,IF,OCSVM",weighted,0.99,7,3,29,1,0.2,0.25,0.03333333333333333,0.058823529411764705
user9,user10,user9->user10,"IF,OCSVM,IF,OCSVM","each:IF,OCSVM,IF,OCSVM",kof4,0.99,9,1,27,3,0.3,0.75,0.1,0.17647058823529416
user9,user10,user9->user10,"OCSVM,EE,EE,IF","each:OCSVM,EE,EE,IF",mean,0.99,10,0,28,2,0.3,1.0,0.06666666666666667,0.125
user9,user10,user9->user10,"OCSVM,EE,EE,IF","each:OCSVM,EE,EE,IF",max,0.99,0,10,11,19,0.475,0.6551724137931034,0.6333333333333333,0.6440677966101694
user9,user10,user9->user10,"OCSVM,EE,EE,IF","each:OCSVM,EE,EE,IF",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"OCSVM,EE,EE,IF","each:OCSVM,EE,EE,IF",kof4,0.99,8,2,27,3,0.275,0.6,0.1,0.17142857142857143
user9,user10,user9->user10,"OCSVM,IF,IF,OCSVM","each:OCSVM,IF,IF,OCSVM",mean,0.99,10,0,27,3,0.325,1.0,0.1,0.18181818181818182
user9,user10,user9->user10,"OCSVM,IF,IF,OCSVM","each:OCSVM,IF,IF,OCSVM",max,0.99,0,10,11,19,0.475,0.6551724137931034,0.6333333333333333,0.6440677966101694
user9,user10,user9->user10,"OCSVM,IF,IF,OCSVM","each:OCSVM,IF,IF,OCSVM",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"OCSVM,IF,IF,OCSVM","each:OCSVM,IF,IF,OCSVM",kof4,0.99,8,2,25,5,0.325,0.7142857142857143,0.16666666666666666,0.2702702702702703
user9,user10,user9->user10,"OCSVM,LOF,LOF,LOF","each:OCSVM,LOF,LOF,LOF",mean,0.99,8,2,24,6,0.35,0.75,0.2,0.31578947368421056
user9,user10,user9->user10,"OCSVM,LOF,LOF,LOF","each:OCSVM,LOF,LOF,LOF",max,0.99,0,10,9,21,0.525,0.6774193548387096,0.7,0.6885245901639343
user9,user10,user9->user10,"OCSVM,LOF,LOF,LOF","each:OCSVM,LOF,LOF,LOF",weighted,0.99,10,0,22,8,0.45,1.0,0.26666666666666666,0.4210526315789474
user9,user10,user9->user10,"OCSVM,LOF,LOF,LOF","each:OCSVM,LOF,LOF,LOF",kof4,0.99,7,3,22,8,0.375,0.7272727272727273,0.26666666666666666,0.3902439024390244
user9,user10,user9->user10,"OCSVM,IF,LOF,LOF","each:OCSVM,IF,LOF,LOF",mean,0.99,8,2,24,6,0.35,0.75,0.2,0.31578947368421056
user9,user10,user9->user10,"OCSVM,IF,LOF,LOF","each:OCSVM,IF,LOF,LOF",max,0.99,0,10,9,21,0.525,0.6774193548387096,0.7,0.6885245901639343
user9,user10,user9->user10,"OCSVM,IF,LOF,LOF","each:OCSVM,IF,LOF,LOF",weighted,0.99,10,0,23,7,0.425,1.0,0.23333333333333334,0.37837837837837834
user9,user10,user9->user10,"OCSVM,IF,LOF,LOF","each:OCSVM,IF,LOF,LOF",kof4,0.99,7,3,23,7,0.35,0.7,0.23333333333333334,0.35
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",mean,0.99,9,1,29,1,0.25,0.5,0.03333333333333333,0.0625
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",max,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",kof4,0.99,8,2,27,3,0.275,0.6,0.1,0.17142857142857143
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",mean,0.99,10,0,27,3,0.325,1.0,0.1,0.18181818181818182
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",max,0.99,0,10,9,21,0.525,0.6774193548387096,0.7,0.6885245901639343
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",weighted,0.99,10,0,23,7,0.425,1.0,0.23333333333333334,0.37837837837837834
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",kof4,0.99,8,2,26,4,0.3,0.6666666666666666,0.13333333333333333,0.2222222222222222
user9,user10,user9->user10,"OCSVM,IF,IF,LOF","each:OCSVM,IF,IF,LOF",mean,0.99,8,2,26,4,0.3,0.6666666666666666,0.13333333333333333,0.2222222222222222
user9,user10,user9->user10,"OCSVM,IF,IF,LOF","each:OCSVM,IF,IF,LOF",max,0.99,0,10,11,19,0.475,0.6551724137931034,0.6333333333333333,0.6440677966101694
user9,user10,user9->user10,"OCSVM,IF,IF,LOF","each:OCSVM,IF,IF,LOF",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"OCSVM,IF,IF,LOF","each:OCSVM,IF,IF,LOF",kof4,0.99,7,3,25,5,0.3,0.625,0.16666666666666666,0.2631578947368421
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",mean,0.99,10,0,27,3,0.325,1.0,0.1,0.18181818181818182
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",max,0.99,0,10,9,21,0.525,0.6774193548387096,0.7,0.6885245901639343
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",weighted,0.99,10,0,23,7,0.425,1.0,0.23333333333333334,0.37837837837837834
user9,user10,user9->user10,"OCSVM,IF,LOF,IF","each:OCSVM,IF,LOF,IF",kof4,0.99,8,2,26,4,0.3,0.6666666666666666,0.13333333333333333,0.2222222222222222
user9,user10,user9->user10,"OCSVM,IF,LOF,EE","each:OCSVM,IF,LOF,EE",mean,0.99,10,0,25,5,0.375,1.0,0.16666666666666666,0.2857142857142857
user9,user10,user9->user10,"OCSVM,IF,LOF,EE","each:OCSVM,IF,LOF,EE",max,0.99,0,10,9,21,0.525,0.6774193548387096,0.7,0.6885245901639343
user9,user10,user9->user10,"OCSVM,IF,LOF,EE","each:OCSVM,IF,LOF,EE",weighted,0.99,10,0,23,7,0.425,1.0,0.23333333333333334,0.37837837837837834
user9,user10,user9->user10,"OCSVM,IF,LOF,EE","each:OCSVM,IF,LOF,EE",kof4,0.99,10,0,23,7,0.425,1.0,0.23333333333333334,0.37837837837837834
user9,user10,user9->user10,"OCSVM,IF,EE,LOF","each:OCSVM,IF,EE,LOF",mean,0.99,8,2,27,3,0.275,0.6,0.1,0.17142857142857143
user9,user10,user9->user10,"OCSVM,IF,EE,LOF","each:OCSVM,IF,EE,LOF",max,0.99,0,10,11,19,0.475,0.6551724137931034,0.6333333333333333,0.6440677966101694
user9,user10,user9->user10,"OCSVM,IF,EE,LOF","each:OCSVM,IF,EE,LOF",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"OCSVM,IF,EE,LOF","each:OCSVM,IF,EE,LOF",kof4,0.99,7,3,25,5,0.3,0.625,0.16666666666666666,0.2631578947368421
user9,user10,user9->user10,"OCSVM,IF,LOF,OCSVM","each:OCSVM,IF,LOF,OCSVM",mean,0.99,10,0,26,4,0.35,1.0,0.13333333333333333,0.23529411764705882
user9,user10,user9->user10,"OCSVM,IF,LOF,OCSVM","each:OCSVM,IF,LOF,OCSVM",max,0.99,0,10,9,21,0.525,0.6774193548387096,0.7,0.6885245901639343
user9,user10,user9->user10,"OCSVM,IF,LOF,OCSVM","each:OCSVM,IF,LOF,OCSVM",weighted,0.99,10,0,23,7,0.425,1.0,0.23333333333333334,0.37837837837837834
user9,user10,user9->user10,"OCSVM,IF,LOF,OCSVM","each:OCSVM,IF,LOF,OCSVM",kof4,0.99,8,2,23,7,0.375,0.7777777777777778,0.23333333333333334,0.35897435897435903
user9,user10,user9->user10,"OCSVM,IF,OCSVM,LOF","each:OCSVM,IF,OCSVM,LOF",mean,0.99,8,2,20,10,0.45,0.8333333333333334,0.3333333333333333,0.47619047619047616
user9,user10,user9->user10,"OCSVM,IF,OCSVM,LOF","each:OCSVM,IF,OCSVM,LOF",max,0.99,0,10,11,19,0.475,0.6551724137931034,0.6333333333333333,0.6440677966101694
user9,user10,user9->user10,"OCSVM,IF,OCSVM,LOF","each:OCSVM,IF,OCSVM,LOF",weighted,0.99,10,0,26,4,0.35,1.0,0.13333333333333333,0.23529411764705882
user9,user10,user9->user10,"OCSVM,IF,OCSVM,LOF","each:OCSVM,IF,OCSVM,LOF",kof4,0.99,6,4,12,18,0.6,0.8181818181818182,0.6,0.6923076923076923
user9,user10,user9->user10,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",mean,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",max,0.99,9,1,29,1,0.25,0.5,0.03333333333333333,0.0625
user9,user10,user9->user10,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"LOF,EE,EE,EE","each:LOF,EE,EE,EE",kof4,0.99,8,2,22,8,0.4,0.8,0.26666666666666666,0.4
user9,user10,user9->user10,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",mean,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",max,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"EE,OCSVM,OCSVM,LOF","each:EE,OCSVM,OCSVM,LOF",kof4,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",mean,0.99,9,1,29,1,0.25,0.5,0.03333333333333333,0.0625
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",max,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user9,user10,user9->user10,"IF,OCSVM,EE,LOF","each:IF,OCSVM,EE,LOF",kof4,0.99,8,2,27,3,0.275,0.6,0.1,0.17142857142857143
user9,user10,user9->user10,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",mean,0.99,9,1,27,3,0.3,0.75,0.1,0.17647058823529416
user9,user10,user9->user10,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",max,0.99,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806
user9,user10,user9->user10,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",weighted,0.99,7,3,29,1,0.2,0.25,0.03333333333333333,0.058823529411764705
user9,user10,user9->user10,"IF,IF,OCSVM,LOF","each:IF,IF,OCSVM,LOF",kof4,0.99,9,1,26,4,0.325,0.8,0.13333333333333333,0.2285714285714286
user9,user10,user9->user10,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",mean,0.99,9,1,23,7,0.4,0.875,0.23333333333333334,0.3684210526315789
user9,user10,user9->user10,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",max,0.99,0,10,11,19,0.475,0.6551724137931034,0.6333333333333333,0.6440677966101694
user9,user10,user9->user10,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",weighted,0.99,10,0,26,4,0.35,1.0,0.13333333333333333,0.23529411764705882
user9,user10,user9->user10,"OCSVM,EE,OCSVM,LOF","each:OCSVM,EE,OCSVM,LOF",kof4,0.99,6,4,11,19,0.625,0.8260869565217391,0.6333333333333333,0.7169811320754716
